location,locationType,state,lat,lon,count
Grand Canyon Eagle Point,Natural Attraction,Arizona,36.0113603,-113.8110675,1
225 East 47th Street Manhattan,Neighborhood,New York,40.75367595,-73.970969456875,1
"Marion, Indiana",City,Indiana,40.5583739,-85.6591442,1
Dauphin Street,Neighborhood,Wisconsin,44.4784822,-88.015739,1
Golden Gate Bridge In San Francisco,Natural Attraction,California,37.8303213,-122.4797496,3
"Long Beach, New Jersey",City,New Jersey,39.6478982,-74.1737961926295,1
"Matthews, Indiana",City,Indiana,40.3886531,-85.4994167,1
"Whittier, California",City,California,33.9708782,-118.0308396,2
Yosemite Ranch,Natural Attraction,California,37.4031415,-119.6180743,1
"Philipp, Mississippi",City,Mississippi,33.7576159,-90.204253,1
"Miami beach, Floride",Natural Attraction,Florida,25.7929198,-80.1353006,1
Hoboken Waterfront,Neighborhood,New Jersey,40.7551799,-74.0276059,1
"Rim Trail, Bryce Canyon National Park",Natural Attraction,Utah,37.5707948,-112.185593911214,1
"Canyon Overlook , Zion national Park",Natural Attraction,Utah,37.2130954,-112.943844,1
New York City Financial District,Neighborhood,New York,40.7076124,-74.009378,1
"Carlsbad, California",City,California,33.1580933,-117.3505966,1
Newport Beach - OC,Natural Attraction,California,33.65465975,-117.886959647281,1
Seaport Historic District,Neighborhood,New York,40.7064915,-74.003195,1
Golden Gate Bridge Lookout,Natural Attraction,California,37.82872,-122.4860027,1
"Tustin, California",City,California,33.7458511,-117.826166,1
Broad Street Philadelphi,Neighborhood,Pennsylvania,39.9142034,-75.1715212,1
5th Avenue - NYC,Neighborhood,New York,40.757284,-73.978116,1
"Lincoln Memorial, Washington DC",Place of Interest,District of Columbia,38.8893233,-77.0501211422511,1
Niagra. Falls USA,Natural Attraction,Arkansas,35.0782757,-92.4065774,1
"Lexington, Massachusetts",City,Massachusetts,42.4473175,-71.2245003,1
New York City Town Hall,City,New York,40.7560233,-73.9845629,1
"Redwood National Park,Oregon",City,Oregon,42.424987,-123.40358295076,1
"New York City, Times Square",Neighborhood,New York,40.75728055,-73.9858550354592,3
New York City Manhattan Harlem,City,New York,40.8078786,-73.9454154,1
"Homewood, Lake Tahoe",Natural Attraction,California,39.0794128,-120.156922,2
"Burtonsville, Maryland",City,Maryland,39.1112193,-76.9324752,1
"Louisville, Kentucky",City,Kentucky,38.2542376,-85.759407,2
Seaport District Nyc,Neighborhood,New York,40.7057752,-74.0028376,1
New York Central Park,Natural Attraction,New York,40.7838476,-73.9645715841571,1
"Tahoma, California",City,California,39.0680072,-120.1320205,1
"Horseshoe Bend, Arizona",City,Arizona,36.880453,-111.5161335,1
Monterey State Beach,Natural Attraction,California,36.60112915,-121.884399220314,2
Industry Kitchen,Restaurant,New York,40.7644118,-73.9869025,1
Lavallette Beach,Natural Attraction,New Jersey,39.9703958,-74.0687475,1
Malibu Beach. CA.,Natural Attraction,California,34.0327862,-118.6884215,1
"Beaverton, Oregon",City,Oregon,45.4871723,-122.8037804,1
Ace Hotel & Swim Club,Travel,California,33.8006089,-116.5402182,1
Yosemite National Forest,Natural Attraction,Kentucky,37.346742,-84.8246715,2
Homewood Suites by Hilton Chicago Downtown,Neighborhood,Illinois,41.8918547,-87.6263706,1
"Fort Ross, California",City,California,38.5140796,-123.2436186,1
Coney Island - Stillwell Avenue Subway Station,Neighborhood,New York,40.5772355,-73.9811726,1
Brooklyn River Park,Natural Attraction,Minnesota,45.1029678,-93.2813618258511,1
Lake Jessup,Natural Attraction,Maryland,39.1492746,-76.7752493,1
Carnegie Museum of Natural History,Place of Interest,Pennsylvania,40.4430084,-79.9499158164923,4
Octavia Street Park,Neighborhood,California,37.7771452,-122.4247381,1
Pittsburgh Zoo & PPG Aquarium,Place of Interest,Pennsylvania,40.4835079,-79.9191087899655,2
Ohio/Kentucky Bridge!!!,Natural Attraction,Kentucky,37.4757698,-86.8560639,1
"Mount Ida, Arkansas",City,Arkansas,34.4956532,-93.6410249,1
"Pomona, California",City,California,34.0553813,-117.7517496,1
Pacific Beach- Ocean Front,Natural Attraction,California,32.8003953,-117.258569,2
Broadway New York City,City,New York,40.768597,-73.9819909,1
The Athenian Seafood Restaurant and Bar,Restaurant,Washington,47.6088145,-122.3412989,1
Kansas City Marriott Downtown,Neighborhood,Missouri,39.1005801,-94.5862718482415,1
Hot Metal Bridge,Natural Attraction,Pennsylvania,40.4282854,-79.9606724,1
Nottingham Apartments,Neighborhood,Virginia,37.3924275,-79.17081985,1
Five Guys Burgers And Fries Times Square,Restaurant,New York,40.7571061,-73.9890903,1
"Lilburn, Georgia",City,Georgia,33.8901036,-84.1429719,1
"Stony Point, New York",City,New York,41.2295386,-73.9870847,2
Fraunces Tavern Restaurant,Restaurant,New York,40.7034048,-74.0113933,1
New York City - Upper East Side,Neighborhood,New York,40.7737016,-73.9641196,1
Monument Valley Az,Natural Attraction,Arizona,36.9820026,-110.1108327,1
"Hanford, California",City,California,36.3274502,-119.6456844,1
Yosemite Natural Park,Natural Attraction,Virginia,37.586881,-79.499717,2
"Sterling Heights, Michigan",City,Michigan,42.5803122,-83.0302033,1
Miami Beach International Hostel,Natural Attraction,Florida,25.781462,-80.1311904,2
Grand Vista Hotel,Travel,Colorado,39.11531345,-108.535639507108,1
"Kearny, New Jersey",City,New Jersey,40.7684342,-74.1454214,1
Ocean Park Beach,Natural Attraction,Puerto Rico,18.45568665,-66.0634925698962,1
"Temecula, California",City,California,33.4946353,-117.1473661,2
"Frenchtown, New Jersey",City,New Jersey,40.5262138,-75.06156,1
"Scarsdale, New York",City,New York,40.9690798,-73.7635316,1
Riverside-chicago Ave,Natural Attraction,California,33.9916463,-117.348519,1
Rappahanock River,Natural Attraction,New York,41.95972885,-74.7672917755053,6
45 Wall Street,Neighborhood,New York,40.70618325,-74.0099034982673,2
NN Burger,Restaurant,Tennessee,35.3989635,-84.4440936,1
"Orange, Virginia",City,Virginia,38.2490349,-78.013983,2
"Jupiter, Florida",City,Florida,26.9260832,-80.1210891406095,1
"Mantua, Virginia",City,Virginia,38.8537233,-77.2594273,1
Milwaukee Lakefront,Natural Attraction,Wisconsin,43.0402313,-87.8993234,1
"Going-to-the-Sun Road, Glacier National Park",Natural Attraction,Montana,48.7084449,-113.684786335845,1
Disney's California Adventure Theme Park,Place of Interest,California,33.8063981,-117.919949858596,1
"Leesburg, Virginia",City,Virginia,39.1154496,-77.5645446,2
Waikiki Beach Honolulu,Natural Attraction,Hawaii,21.273936,-157.824514819965,1
The Pickwick Hotel,Travel,California,37.7830978,-122.406625072807,1
Vancouver Waterfront,Neighborhood,Washington,45.62455755,-122.680343766061,1
"East Point, Georgia",City,Georgia,33.6795531,-84.4393724,1
"Inglewood, California",City,California,33.9562003,-118.353132,1
The White House Wasington Dc,Place of Interest,District of Columbia,38.8976998,-77.0365534886228,1
Crackin' Kitchen,Restaurant,Hawaii,21.2800518,-157.8274325,1
Capitola Beach,Natural Attraction,California,36.97322525,-121.94688347384,1
"Death Valley, California",City,California,36.42404725,-116.914043672057,1
Hollywood/Los Angeles/Beverly Hills,Neighborhood,California,34.0569548,-118.365355,1
Legoland San Diego California,Place of Interest,California,33.134394,-117.3169559,12
Waimanalo Bay Beach,Natural Attraction,Hawaii,21.3452778,-157.6936111,1
Miami Beach Pizza,Restaurant,Florida,25.7792049,-80.1316985,1
"Missoula, Montana",City,Montana,46.8700801,-113.9952796,1
"Waimea Bay, Hawaii",City,Hawaii,21.641372,-158.0668365,1
Vigilucci's Restaurants,Restaurant,California,33.1556942,-117.351118106166,1
New York Chinatown,Neighborhood,New York,40.7164913,-73.9962504,1
"Germantown, Wisconsin",City,Wisconsin,43.2286174,-88.1103691,1
Ace Hotel Los Angeles,Travel,California,34.04187185,-118.257012278672,1
"Constitution Beach, East Boston, Massachusetts",Natural Attraction,Massachusetts,42.38090375,-71.0116291006587,1
Disneyland and Disney California Adventure,Place of Interest,California,33.8063981,-117.919949858596,5
Hotel Lombardy,Travel,District of Columbia,38.9014819,-77.0459249,1
Haystack Rock - Cannon Beach,Natural Attraction,Oregon,45.8844228,-123.968399282591,2
Grimaldi's Pizza,Restaurant,Arizona,32.2275624,-110.9435931,1
230 Fifth Avenue,Neighborhood,New York,40.7439412,-73.988134,2
Snoqualmie Waterfalls,Natural Attraction,Washington,47.5417385,-121.8381033,1
NY Pizza Suprema,Restaurant,New York,40.750135,-73.995213,1
Niagra Falls State Park,Natural Attraction,Arkansas,35.0782757,-92.4065774,1
"Lamar, Missouri",City,Missouri,37.4950527,-94.2768736,1
"Santa Monica Pier, Los Angeles",Neighborhood,California,34.0104863,-118.4960635,1
Castro Street,Neighborhood,California,37.7689438,-122.4358032,1
"Jefferson Street, San Francisco",Neighborhood,California,37.8082321,-122.4157227,2
Robert H. Treman State Park,Natural Attraction,New York,42.40015995,-76.5750903704043,1
Morro Strand State Beach,Natural Attraction,California,35.39266105,-120.865032683746,1
Old Port - Waterfront,Neighborhood,Maine,43.6558735,-70.2549859,1
The Soho Building,Neighborhood,New York,40.72434535,-73.9994158602381,1
Kenmore Avenue,Neighborhood,Maryland,39.5322706,-76.3468053,1
Harrison Street Bridge,Neighborhood,Wisconsin,43.0662744,-89.41932545,2
Foster Avenue Beach,Neighborhood,Illinois,41.97860725,-87.649586648655,1
"Salmon Lake, Mt",Natural Attraction,Montana,47.08713275,-113.39883523525,1
The Hoover Dam & Lake Mead,Place of Interest,Nevada,36.21720815,-114.410976307159,1
Santa Monica Beach Bike Path,Natural Attraction,California,34.0355514,-118.5362017,1
National Air and Space Museum,Place of Interest,District of Columbia,38.88813505,-77.0194987456374,1
Manoa Falls,Natural Attraction,Hawaii,21.3420596,-157.7991809,1
"Carlsbad, New Mexico",City,New Mexico,32.4207262,-104.2287757,1
"5th Avenue, Manhattan, NY",Neighborhood,New York,40.757284,-73.978116,7
"Rancho Santa Margarita, California",City,California,33.6408845,-117.6029341,1
Cannon Beach,Natural Attraction,Oregon,45.891774,-123.961527,1
Washington Lake Park,Natural Attraction,New Jersey,39.7432356,-75.0968994756314,1
Yellowstone National Park West Entrance,Natural Attraction,Montana,45.01764285,-110.693709753639,1
"Salt Lake City,Utah",City,Utah,40.7670126,-111.8904308,1
"The Grand Canyon, Arizona",City,Arizona,36.0965604,-112.0984941,2
Lake Phelps,Natural Attraction,North Carolina,35.7686545,-76.4635526513292,1
Mount Baker National Park,Natural Attraction,Washington,47.5785522,-122.2895262,1
Key Biscayne Beach,Natural Attraction,Florida,25.6968351,-80.1635261,1
"Lake Dillon, Colorado",City,Colorado,39.60003095,-106.055993123895,1
Las Olas Beach,Natural Attraction,Florida,26.1196846,-80.1043555,1
Newport Harbor Waterfront,Neighborhood,Illinois,42.0078252,-88.071097,1
Central PARK N.Y.C,Natural Attraction,New York,40.7982705,-73.9525304,1
Central Park N.Y.,Natural Attraction,New York,40.7982705,-73.9525304,2
Grand Canyon Nevada,Natural Attraction,New Mexico,35.092298,-106.487274,1
Hollywood Police Station,Neighborhood,Florida,26.01,-80.175,1
Battery Park City Waterfront,Neighborhood,New York,40.7110166,-74.0169369,1
"3rd Street Promenade.. Santa Monica, CA",Neighborhood,California,34.0169981,-118.4976531,1
Downtown Galena,Neighborhood,Wisconsin,43.2918,-89.722099,1
"Oceanside Beach, CA",Natural Attraction,Florida,30.35670555,-81.3988393855271,1
Savannah River Walk,Natural Attraction,Georgia,32.081672,-81.092823,1
"On The Beach, Miami Fl",Natural Attraction,Florida,25.9293617,-80.1244701451852,1
Santa Monica Beach And Pier,Natural Attraction,California,34.011074,-118.4608926,2
Claim Jumper Restaurants,Restaurant,California,32.988097,-117.076291,3
Park Central Hotel New York,Travel,New York,40.76472575,-73.9811835038685,1
New York City Center,City,New York,40.7639353,-73.9794602325634,1
"Oakdale, California",City,California,37.7665947,-120.8471545,1
"Silt, Colorado",City,Colorado,39.5485917,-107.6561708,4
"Silt, the Colorado River",Natural Attraction,Colorado,39.5485917,-107.6561708,1
"Alondra Park, California",City,California,33.890134,-118.335133433601,1
Marriott Hotels & Resorts,Travel,Pennsylvania,39.94621,-75.1434160886187,1
"STORY, Chelsea",Neighborhood,New York,40.7448238,-74.0058698,1
"No Name, Colorado",City,Tennessee,35.9791839,-83.961421,1
Beacon Hill,Neighborhood,Washington,47.57925785,-122.311597687327,1
Time Square New York City,City,New York,41.73835325,-74.0369473028065,2
Huntington Beach California,Natural Attraction,California,33.6783336,-118.0000166,1
Cambridge Ohio,Natural Attraction,Ohio,40.031183,-81.5884561,1
"Yuca, South Beach",Natural Attraction,Florida,25.7907845,-80.1332204,1
"Sundance, Wyoming",City,Wyoming,44.4064017,-104.3758953,1
Malibu Beach CA,Natural Attraction,California,34.0327862,-118.6884215,1
"Mt Rushmore, South Dakota",City,South Dakota,43.8787301,-103.4591934,1
Westlake Park,Natural Attraction,Washington,47.61088015,-122.336983198665,1
Fifth Avenue - New York City,Neighborhood,New York,42.7976632,-73.9527343,1
Private Laguna Beach,Natural Attraction,California,33.5490229,-117.8063393,2
"Beach, Malibu",Natural Attraction,Virginia,36.8468149,-76.0952116,2
Huntington Beach Cliffs,Natural Attraction,New York,40.9253757,-73.3776179,1
Seattle Waterfront,Neighborhood,Washington,47.6050808,-122.3408405,1
Pismo Beach,Natural Attraction,California,35.1427533,-120.6412827,2
The Mission District,Neighborhood,California,37.75993,-122.4191376,1
Top Of The Rock Rockefeller Center,Place of Interest,New York,40.7590344,-73.9793952,1
"Shoshone Falls, ID",Natural Attraction,Idaho,42.5960059,-114.4021619,1
Co-op Downtown,Neighborhood,Montana,45.6789913,-111.035919950397,1
Hudson River Park,Natural Attraction,New York,40.71940105,-74.012844384276,1
"Zuma Beach, Malibu, Ca",Natural Attraction,California,34.0214393,-118.831034905743,1
Southernmost Beach Resort,Natural Attraction,Florida,24.5481673,-81.7965003847393,1
Summerland Beach,Natural Attraction,Ohio,39.9000639,-82.5248808,1
Nashville River Front,Natural Attraction,Arkansas,33.9308194,-93.8461797,1
Downtown Toledo,Neighborhood,Ohio,41.6523768,-83.5388476,1
Galaxy Diner Flagstaff,Travel,Arizona,35.19216045,-111.661948054659,1
Yaki Point Grand Canyon,Natural Attraction,Arizona,36.0585942,-112.0837788,1
Flagler Beach,Natural Attraction,Florida,29.4749927,-81.1269982,1
Flagler Beach Pier,Natural Attraction,Florida,29.4801631,-81.1255703667494,1
Zion Pizza & Noodle Co.,Restaurant,Utah,37.1892442,-112.9984125,1
Rutherford Hill Winery,Restaurant,California,38.4746457,-122.4333444,3
Vista Lakes,Natural Attraction,Florida,28.47094535,-81.2668051222698,1
4505 Burgers & BBQ,Restaurant,California,37.7761968,-122.4382376,1
Baker Beach San Francisco,Natural Attraction,California,37.7931092,-122.483842191428,1
"Carmel By the Sea, California",City,California,36.5552387,-121.9232879,3
Alki Beach Park,Natural Attraction,Washington,47.58655035,-122.397820050577,1
Big Sur Bakery,Restaurant,California,36.2359105,-121.7693643,1
Moonstone Beach,Natural Attraction,California,35.573855,-121.1128748,1
Ventura Beach,Natural Attraction,California,34.364744,-119.310582304204,1
New York City Fire Museum,Place of Interest,New York,40.7256009,-74.0069297876642,1
"Washington, DC Area",City,District of Columbia,38.8950092,-77.0365625,1
Old North Bridge,Natural Attraction,Massachusetts,42.469038,-71.3506378193975,1
Bainbridge Ferry,Natural Attraction,Georgia,30.9097457,-84.5876426,1
"Billings, Montana",City,Montana,45.7874957,-108.49607,1
Loews Hollywood Hotel,Neighborhood,California,34.1030931,-118.3394487,2
Bainbridge Island Ferry Terminal,Natural Attraction,Washington,47.6231209,-122.5119558,1
Vivi Bubble Tea - Chelsea,Neighborhood,New York,40.7438479,-73.9954656,1
National Museum of Mexican Art,Place of Interest,Illinois,41.85611385,-87.6729811970194,1
Chimney Rock Winery,Restaurant,California,35.661437,-120.890829898404,2
Diablo Lake Overlook,Natural Attraction,Washington,48.7099837,-121.0980695,1
"Kennedy space center, Florida",City,Florida,28.52108125,-80.6812009857287,2
75 Wall Street,Neighborhood,New Jersey,40.726016,-74.1513255,1
Salt Lake City,Natural Attraction,Utah,40.7670126,-111.8904308,1
Hollywood Studios Disney,Neighborhood,Florida,28.3572521,-81.5606174711873,1
"Coney Island Beach, New York",City,New York,40.57293285,-73.9745375693009,1
Loyola University Museum of Art,Place of Interest,Illinois,41.8972781,-87.6250747,1
"Kennedy Space Center, Florida",City,Florida,28.52108125,-80.6812009857287,1
Gateway District,Neighborhood,District of Columbia,38.9209448,-76.9635861,1
The Las Vegas Strip,Neighborhood,Nevada,36.1054097,-115.1731491,2
Carmine's Italian Restaurant - Las Vegas,Restaurant,Nevada,36.1190185,-115.1750252,1
Nashville Zoo,Place of Interest,Tennessee,36.087356,-86.745018,1
The Golden Gate Bridge Park,Natural Attraction,California,37.8176155,-122.478312403719,1
Jackson Lake Lodge,Natural Attraction,Wyoming,43.8772632,-110.577510793089,1
